Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo
2023-04-06,BOG,CLO,5:00 a. m.,6:07 a. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,6:20 a. m.,7:27 a. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,8:30 a. m.,9:37 a. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,10:17 a. m.,11:21 a. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,11:00 a. m.,12:04 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,11:43 a. m.,12:47 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,5:14 p. m.,6:17 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,5:41 p. m.,6:45 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,6:15 p. m.,7:19 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,6:45 p. m.,7:49 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,9:14 p. m.,10:18 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,10:04 p. m.,11:08 p. m.,"253.040,00",Directo
2023-04-06,BOG,CLO,5:00 a. m.,8:55 a. m.,"850.420,00",1 parada
2023-04-06,BOG,CLO,5:30 a. m.,8:55 a. m.,"585.170,00",1 parada
2023-04-06,BOG,CLO,6:03 a. m.,8:55 a. m.,"585.170,00",1 parada
2023-04-06,BOG,CLO,6:03 a. m.,12:37 p. m.,"725.470,00",1 parada
2023-04-06,BOG,CLO,8:00 a. m.,12:37 p. m.,"782.710,00",1 parada
2023-04-06,BOG,CLO,8:39 a. m.,12:37 p. m.,"652.520,00",1 parada
2023-04-06,BOG,CLO,9:35 a. m.,12:37 p. m.,"782.710,00",1 parada
2023-04-06,BOG,CLO,10:14 a. m.,12:37 p. m.,"850.420,00",1 parada
2023-04-06,BOG,CLO,10:14 a. m.,4:49 p. m.,"850.420,00",1 parada
2023-04-06,BOG,CLO,10:29 a. m.,3:44 p. m.,"2.127.530,00",1 parada
2023-04-06,BOG,CLO,1:30 p. m.,4:49 p. m.,"585.170,00",1 parada
2023-04-06,BOG,CLO,2:36 p. m.,9:22 p. m.,"725.470,00",1 parada
2023-04-06,BOG,CLO,4:59 p. m.,9:22 p. m.,"423.690,00",1 parada
2023-04-06,BOG,CLO,6:14 p. m.,9:22 p. m.,"423.690,00",1 parada
2023-04-06,BOG,CLO,10:30 a. m.,4:49 p. m.,"1.224.910,00",2 paradas
2023-04-06,BOG,CLO,1:45 p. m.,9:22 p. m.,"965.370,00",2 paradas
2023-04-07,BOG,CLO,5:01 a. m.,6:08 a. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,5:30 a. m.,6:37 a. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,5:51 a. m.,6:58 a. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,7:06 a. m.,8:13 a. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,8:42 a. m.,9:49 a. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,9:45 a. m.,10:52 a. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,11:43 a. m.,12:47 p. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,12:51 p. m.,1:55 p. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,2:55 p. m.,3:59 p. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,4:01 p. m.,5:05 p. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,5:15 p. m.,6:19 p. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,6:50 p. m.,7:54 p. m.,"435.110,00",Directo
2023-04-07,BOG,CLO,9:48 p. m.,10:52 p. m.,"253.040,00",Directo
2023-04-07,BOG,CLO,11:17 p. m.,"12:21 a. m.
+1","253.040,00",Directo
2023-04-07,BOG,CLO,5:03 a. m.,7:28 a. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,5:03 a. m.,10:25 a. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,6:17 a. m.,10:25 a. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,6:45 a. m.,10:25 a. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,8:03 a. m.,2:45 p. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,9:15 a. m.,2:45 p. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,10:00 a. m.,2:45 p. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,10:30 a. m.,2:45 p. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,11:30 a. m.,2:45 p. m.,"393.340,00",1 parada
2023-04-07,BOG,CLO,12:00 p. m.,3:44 p. m.,"1.790.520,00",1 parada
2023-04-07,BOG,CLO,3:00 p. m.,8:56 p. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,3:30 p. m.,8:56 p. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,4:15 p. m.,8:56 p. m.,"393.340,00",1 parada
2023-04-07,BOG,CLO,6:10 p. m.,8:56 p. m.,"353.360,00",1 parada
2023-04-07,BOG,CLO,6:10 p. m.,"12:51 a. m.
+1","353.360,00",1 parada
2023-04-07,BOG,CLO,7:05 p. m.,"12:51 a. m.
+1","353.360,00",1 parada
2023-04-07,BOG,CLO,7:59 p. m.,"12:51 a. m.
+1","353.360,00",1 parada
2023-04-07,BOG,CLO,9:05 p. m.,"12:51 a. m.
+1","353.360,00",1 parada
2023-04-07,BOG,CLO,10:18 p. m.,"12:51 a. m.
+1","353.360,00",1 parada
2023-04-07,BOG,CLO,8:15 a. m.,8:56 p. m.,"429.400,00",2 paradas
2023-04-07,BOG,CLO,11:26 a. m.,8:56 p. m.,"429.400,00",2 paradas
2023-04-07,BOG,CLO,4:43 p. m.,"12:51 a. m.
+1","419.400,00",2 paradas
2023-04-07,BOG,CLO,6:59 p. m.,"12:51 a. m.
+1","419.400,00",2 paradas
2023-04-08,BOG,CLO,5:00 a. m.,6:07 a. m.,"154.510,00",Directo
2023-04-08,BOG,CLO,6:00 a. m.,7:07 a. m.,"154.510,00",Directo
2023-04-08,BOG,CLO,6:44 a. m.,7:51 a. m.,"253.040,00",Directo
2023-04-08,BOG,CLO,7:34 a. m.,8:41 a. m.,"253.040,00",Directo
2023-04-08,BOG,CLO,9:30 a. m.,10:37 a. m.,"345.860,00",Directo
2023-04-08,BOG,CLO,11:28 a. m.,12:32 p. m.,"253.040,00",Directo
2023-04-08,BOG,CLO,12:14 p. m.,1:18 p. m.,"253.040,00",Directo
2023-04-08,BOG,CLO,3:15 p. m.,4:19 p. m.,"253.040,00",Directo
2023-04-08,BOG,CLO,4:25 p. m.,5:29 p. m.,"253.040,00",Directo
2023-04-08,BOG,CLO,5:21 p. m.,6:28 p. m.,"253.040,00",Directo
2023-04-08,BOG,CLO,6:57 p. m.,8:01 p. m.,"345.860,00",Directo
2023-04-08,BOG,CLO,9:48 p. m.,10:52 p. m.,"279.820,00",Directo
2023-04-08,BOG,CLO,11:03 p. m.,"12:07 a. m.
+1","279.820,00",Directo
2023-04-08,BOG,CLO,5:15 a. m.,10:03 a. m.,"250.300,00",1 parada
2023-04-08,BOG,CLO,5:45 a. m.,10:03 a. m.,"250.300,00",1 parada
2023-04-08,BOG,CLO,6:16 a. m.,10:03 a. m.,"250.300,00",1 parada
2023-04-08,BOG,CLO,6:45 a. m.,10:03 a. m.,"330.270,00",1 parada
2023-04-08,BOG,CLO,7:15 a. m.,10:03 a. m.,"520.550,00",1 parada
2023-04-08,BOG,CLO,9:45 a. m.,4:47 p. m.,"652.520,00",1 parada
2023-04-08,BOG,CLO,10:49 a. m.,4:47 p. m.,"725.470,00",1 parada
2023-04-08,BOG,CLO,1:10 p. m.,4:47 p. m.,"850.420,00",1 parada
2023-04-08,BOG,CLO,1:10 p. m.,7:53 p. m.,"850.420,00",1 parada
2023-04-08,BOG,CLO,2:46 p. m.,7:53 p. m.,"725.470,00",1 parada
2023-04-08,BOG,CLO,3:44 p. m.,7:53 p. m.,"652.520,00",1 parada
2023-04-08,BOG,CLO,4:30 p. m.,7:53 p. m.,"725.470,00",1 parada
2023-04-08,BOG,CLO,5:14 p. m.,7:53 p. m.,"725.470,00",1 parada
2023-04-08,BOG,CLO,8:04 a. m.,4:47 p. m.,"1.067.480,00",2 paradas
2023-04-08,BOG,CLO,8:04 a. m.,7:53 p. m.,"1.243.830,00",2 paradas
2023-04-08,BOG,CLO,9:15 a. m.,4:47 p. m.,"1.224.910,00",2 paradas
2023-04-09,BOG,CLO,5:00 a. m.,6:07 a. m.,"260.890,00",Directo
2023-04-09,BOG,CLO,5:50 a. m.,6:57 a. m.,"253.040,00",Directo
2023-04-09,BOG,CLO,6:44 a. m.,7:51 a. m.,"260.890,00",Directo
2023-04-09,BOG,CLO,8:45 a. m.,9:52 a. m.,"260.890,00",Directo
2023-04-09,BOG,CLO,10:15 a. m.,11:19 a. m.,"279.820,00",Directo
2023-04-09,BOG,CLO,10:45 a. m.,11:49 a. m.,"279.820,00",Directo
2023-04-09,BOG,CLO,3:19 p. m.,4:23 p. m.,"435.110,00",Directo
2023-04-09,BOG,CLO,4:59 p. m.,6:03 p. m.,"317.060,00",Directo
2023-04-09,BOG,CLO,6:45 p. m.,7:49 p. m.,"293.260,00",Directo
2023-04-09,BOG,CLO,8:15 p. m.,9:19 p. m.,"293.260,00",Directo
2023-04-09,BOG,CLO,8:45 p. m.,9:49 p. m.,"260.890,00",Directo
2023-04-09,BOG,CLO,9:30 p. m.,10:34 p. m.,"253.040,00",Directo
2023-04-09,BOG,CLO,6:00 a. m.,12:33 p. m.,"850.420,00",1 parada
2023-04-09,BOG,CLO,6:30 a. m.,12:33 p. m.,"850.420,00",1 parada
2023-04-09,BOG,CLO,8:30 a. m.,12:33 p. m.,"850.420,00",1 parada
2023-04-09,BOG,CLO,9:18 a. m.,12:33 p. m.,"850.420,00",1 parada
2023-04-09,BOG,CLO,9:45 a. m.,12:33 p. m.,"850.420,00",1 parada
2023-04-09,BOG,CLO,9:45 a. m.,4:26 p. m.,"958.230,00",1 parada
2023-04-09,BOG,CLO,10:15 a. m.,4:26 p. m.,"958.230,00",1 parada
2023-04-09,BOG,CLO,12:59 p. m.,4:26 p. m.,"958.230,00",1 parada
2023-04-09,BOG,CLO,10:33 p. m.,"5:10 a. m.
+1","870.920,00",1 parada
2023-04-09,BOG,CLO,8:29 p. m.,"5:10 a. m.
+1","1.110.350,00",2 paradas
2023-04-10,BOG,CLO,5:15 a. m.,6:22 a. m.,"435.110,00",Directo
2023-04-10,BOG,CLO,7:42 a. m.,8:49 a. m.,"435.110,00",Directo
2023-04-10,BOG,CLO,8:40 a. m.,9:47 a. m.,"345.860,00",Directo
2023-04-10,BOG,CLO,9:23 a. m.,10:27 a. m.,"317.060,00",Directo
2023-04-10,BOG,CLO,10:45 a. m.,11:49 a. m.,"194.490,00",Directo
2023-04-10,BOG,CLO,11:14 a. m.,12:18 p. m.,"194.490,00",Directo
2023-04-10,BOG,CLO,11:43 a. m.,12:47 p. m.,"194.490,00",Directo
2023-04-10,BOG,CLO,3:12 p. m.,4:16 p. m.,"317.060,00",Directo
2023-04-10,BOG,CLO,4:03 p. m.,5:07 p. m.,"253.040,00",Directo
2023-04-10,BOG,CLO,6:24 p. m.,7:28 p. m.,"194.490,00",Directo
2023-04-10,BOG,CLO,7:20 p. m.,8:24 p. m.,"253.040,00",Directo
2023-04-10,BOG,CLO,8:45 p. m.,9:49 p. m.,"194.490,00",Directo
2023-04-10,BOG,CLO,9:30 p. m.,10:34 p. m.,"253.040,00",Directo
2023-04-10,BOG,CLO,9:40 a. m.,3:44 p. m.,"2.127.530,00",1 parada
2023-04-10,BOG,CLO,3:15 p. m.,7:57 p. m.,"850.420,00",1 parada
2023-04-10,BOG,CLO,3:15 p. m.,9:47 p. m.,"850.420,00",1 parada
2023-04-10,BOG,CLO,5:24 p. m.,7:57 p. m.,"850.420,00",1 parada
2023-04-10,BOG,CLO,5:24 p. m.,9:47 p. m.,"850.420,00",1 parada
2023-04-10,BOG,CLO,7:00 p. m.,9:47 p. m.,"782.710,00",1 parada
2023-04-10,BOG,CLO,7:14 p. m.,9:47 p. m.,"652.520,00",1 parada
2023-04-10,BOG,CLO,9:04 a. m.,7:57 p. m.,"1.265.730,00",2 paradas
2023-04-10,BOG,CLO,11:59 a. m.,7:57 p. m.,"1.265.730,00",2 paradas
2023-04-10,BOG,CLO,11:59 a. m.,9:47 p. m.,"1.243.830,00",2 paradas
2023-04-11,BOG,CLO,5:00 a. m.,6:07 a. m.,"154.510,00",Directo
2023-04-11,BOG,CLO,5:45 a. m.,6:52 a. m.,"154.510,00",Directo
2023-04-11,BOG,CLO,6:15 a. m.,7:22 a. m.,"154.510,00",Directo
2023-04-11,BOG,CLO,7:14 a. m.,8:21 a. m.,"154.510,00",Directo
2023-04-11,BOG,CLO,9:30 a. m.,10:37 a. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,10:19 a. m.,11:23 a. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,10:45 a. m.,11:52 a. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,3:24 p. m.,4:28 p. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,5:26 p. m.,6:30 p. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,6:00 p. m.,7:04 p. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,7:08 p. m.,8:12 p. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,7:45 p. m.,8:49 p. m.,"154.510,00",Directo
2023-04-11,BOG,CLO,9:07 p. m.,10:11 p. m.,"194.490,00",Directo
2023-04-11,BOG,CLO,10:59 p. m.,"12:03 a. m.
+1","154.510,00",Directo
2023-04-11,BOG,CLO,5:10 a. m.,9:21 a. m.,"520.550,00",1 parada
2023-04-11,BOG,CLO,6:27 a. m.,9:21 a. m.,"468.430,00",1 parada
2023-04-11,BOG,CLO,6:45 a. m.,9:21 a. m.,"468.430,00",1 parada
2023-04-11,BOG,CLO,8:32 a. m.,3:20 p. m.,"423.690,00",1 parada
2023-04-11,BOG,CLO,9:47 a. m.,3:20 p. m.,"330.270,00",1 parada
2023-04-11,BOG,CLO,11:30 a. m.,3:20 p. m.,"330.270,00",1 parada
2023-04-11,BOG,CLO,11:30 a. m.,5:50 p. m.,"330.270,00",1 parada
2023-04-11,BOG,CLO,12:47 p. m.,3:20 p. m.,"250.300,00",1 parada
2023-04-11,BOG,CLO,12:47 p. m.,5:50 p. m.,"250.300,00",1 parada
2023-04-11,BOG,CLO,1:24 p. m.,5:50 p. m.,"330.270,00",1 parada
2023-04-11,BOG,CLO,1:44 p. m.,5:50 p. m.,"250.300,00",1 parada
2023-04-11,BOG,CLO,2:14 p. m.,5:50 p. m.,"250.300,00",1 parada
2023-04-11,BOG,CLO,2:45 p. m.,5:50 p. m.,"250.300,00",1 parada
2023-04-11,BOG,CLO,4:29 p. m.,11:28 p. m.,"330.270,00",1 parada
2023-04-11,BOG,CLO,6:44 p. m.,11:28 p. m.,"585.170,00",1 parada
2023-04-11,BOG,CLO,7:50 p. m.,11:28 p. m.,"468.430,00",1 parada
2023-04-11,BOG,CLO,8:45 p. m.,11:28 p. m.,"330.270,00",1 parada
2023-04-11,BOG,CLO,9:45 a. m.,3:20 p. m.,"630.270,00",2 paradas
2023-04-11,BOG,CLO,10:30 a. m.,5:50 p. m.,"2.572.470,00",2 paradas
2023-04-11,BOG,CLO,3:15 p. m.,11:28 p. m.,"443.200,00",2 paradas
2023-04-12,BOG,CLO,5:00 a. m.,6:07 a. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,6:00 a. m.,7:07 a. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,6:38 a. m.,7:45 a. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,7:14 a. m.,8:21 a. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,11:56 a. m.,1:00 p. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,1:31 p. m.,2:35 p. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,2:33 p. m.,3:37 p. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,3:15 p. m.,4:19 p. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,5:27 p. m.,6:31 p. m.,"194.490,00",Directo
2023-04-12,BOG,CLO,7:14 p. m.,8:18 p. m.,"194.490,00",Directo
2023-04-12,BOG,CLO,9:05 p. m.,10:09 p. m.,"253.040,00",Directo
2023-04-12,BOG,CLO,9:48 p. m.,10:52 p. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,10:54 p. m.,11:58 p. m.,"154.510,00",Directo
2023-04-12,BOG,CLO,5:10 a. m.,9:36 a. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,5:14 a. m.,9:36 a. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,6:00 a. m.,9:36 a. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,7:00 a. m.,9:36 a. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,7:00 a. m.,1:41 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,8:23 a. m.,1:41 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,8:59 a. m.,1:41 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,9:59 a. m.,1:41 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,12:59 p. m.,6:55 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,2:35 p. m.,6:55 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,2:35 p. m.,9:12 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,3:00 p. m.,6:55 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,3:00 p. m.,9:12 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,3:59 p. m.,6:55 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,3:59 p. m.,9:12 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,4:45 p. m.,9:12 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,5:30 p. m.,9:12 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,6:44 p. m.,9:12 p. m.,"250.300,00",1 parada
2023-04-12,BOG,CLO,11:36 a. m.,6:55 p. m.,"361.690,00",2 paradas
2023-04-12,BOG,CLO,11:36 a. m.,9:12 p. m.,"419.400,00",2 paradas
2023-04-13,BOG,CLO,5:00 a. m.,6:07 a. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,6:20 a. m.,7:27 a. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,8:30 a. m.,9:37 a. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,10:17 a. m.,11:21 a. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,11:00 a. m.,12:04 p. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,11:43 a. m.,12:47 p. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,5:14 p. m.,6:18 p. m.,"194.490,00",Directo
2023-04-13,BOG,CLO,5:41 p. m.,6:45 p. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,6:15 p. m.,7:19 p. m.,"154.510,00",Directo
2023-04-13,BOG,CLO,6:45 p. m.,7:49 p. m.,"435.110,00",Directo
2023-04-13,BOG,CLO,9:29 p. m.,10:33 p. m.,"194.490,00",Directo
